,title,subtitle,productType,productSubType,color,url,imageUrl,currentPrice,discountPercentage,initialPrice
0,Nike Zoom Vomero Roam,Men's Winterized Shoes,FOOTWEAR,,Black,https://www.nike.com/t/zoom-vomero-roam-mens-winterized-shoes-8Il3Lszv/FV2295-001,https://static.nike.com/a/images/t_default/b3bddda6-c1f4-4a29-8d19-eae50f8e4747/NIKE+ZOOM+VOMERO+ROAM.png,180,0,180
1,Nike Zoom Vomero Roam,Men's Winterized Shoes,FOOTWEAR,,White,https://www.nike.com/t/zoom-vomero-roam-mens-winterized-shoes-8Il3Lszv/HV5951-100,https://static.nike.com/a/images/t_default/675730d6-7c30-49d4-a847-f6bf9c6452b9/NIKE+ZOOM+VOMERO+ROAM.png,180,0,180
2,Nike Zoom Vomero Roam,Men's Winterized Shoes,FOOTWEAR,,Black,https://www.nike.com/t/zoom-vomero-roam-mens-winterized-shoes-8Il3Lszv/FV2295-002,https://static.nike.com/a/images/t_default/516bd228-018b-47f8-b25f-1d11e15dfff7/NIKE+ZOOM+VOMERO+ROAM.png,180,0,180
3,Nike Zoom Vomero Roam,Men's Winterized Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/zoom-vomero-roam-mens-winterized-shoes-8Il3Lszv/FV2295-400,https://static.nike.com/a/images/t_default/86105ea8-e25a-4748-8a21-e9ae6647fcdd/NIKE+ZOOM+VOMERO+ROAM.png,180,0,180
4,"Air Jordan 3 Retro ""Cement Grey""",Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-jordan-3-retro-cement-grey-mens-shoes-J1LGrG/CT8532-106,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6de142b1-f672-48fd-8d39-9c23f09dad02/AIR+JORDAN+3+RETRO.png",200,0,200
5,"Air Jordan 4 Retro ""Fear""",Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-jordan-4-retro-fear-mens-shoes-yB4PkX4a/FQ8138-002,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6277086f-b7f9-4e91-957c-9fdb4e822ede/AIR+JORDAN+4+RETRO.png",215,0,215
6,Nike Air Pegasus Wave,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/launch/r/IB0612-100,https://static.nike.com/a/images/t_default/bc7b1b8f-e249-4e63-a386-7c3d92842cd7/NIKE+AIR+PEGASUS+WAVE.png,160,0,160
7,Nike Air Pegasus Wave,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/launch/r/IB0612-001,https://static.nike.com/a/images/t_default/e17dd536-868c-477e-8de8-4bbda1540ca1/NIKE+AIR+PEGASUS+WAVE.png,160,0,160
8,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/HQ3482-095,https://static.nike.com/a/images/t_default/0f6bd68f-1f3d-442f-a61f-9cb8301a84eb/NIKE+AIR+PEGASUS+2005.png,150,0,150
9,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/HQ1173-001,https://static.nike.com/a/images/t_default/a7e21b3c-94b9-45cb-8c1f-e17c6560f372/NIKE+AIR+PEGASUS+2005.png,150,0,150
10,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/FJ1909-100,https://static.nike.com/a/images/t_default/321bdf7f-0f1d-486d-ac73-b661f830cae1/NIKE+AIR+PEGASUS+2005.png,150,0,150
11,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/FV6383-100,https://static.nike.com/a/images/t_default/b735ab67-c1e9-496f-aea0-87d61bdaaeb4/NIKE+AIR+PEGASUS+2005.png,150,0,150
12,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/FZ2590-100,https://static.nike.com/a/images/t_default/57705573-c23c-42ba-8196-5f9ec281d5b4/NIKE+AIR+PEGASUS+2005.png,160,0,160
13,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/HQ5403-100,https://static.nike.com/a/images/t_default/1270d747-9d67-453e-9949-b4b6ac88b6fb/NIKE+AIR+PEGASUS+2005.png,150,0,150
14,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,Green,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/HQ3444-343,https://static.nike.com/a/images/t_default/c7aa9a43-2905-4983-bfb7-5f25cadda618/NIKE+AIR+PEGASUS+2005.png,150,0,150
15,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/HQ5403-001,https://static.nike.com/a/images/t_default/94f2556d-21b8-4bc9-ad37-5173ad4ecf1d/NIKE+AIR+PEGASUS+2005.png,150,0,150
16,Nike Air Pegasus 2005,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/HM4348-100,https://static.nike.com/a/images/t_default/ca341e3d-c51b-4e0e-b3b3-0e26d6049487/NIKE+AIR+PEGASUS+2005.png,150,0,150
17,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HF1553-400,https://static.nike.com/a/images/t_default/8da2af91-3095-4470-bab3-6cfe32408e5b/NIKE+ZOOM+VOMERO+5.png,160,0,160
18,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/BV1358-001,https://static.nike.com/a/images/t_default/kpqddwb8onq6vurqmmyy/NIKE+ZOOM+VOMERO+5.png,160,0,160
19,Nike Zoom Vomero 5,Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zoom-vomero-5-shoes-MgsTqZ/HJ7247-099,https://static.nike.com/a/images/t_default/3958bd30-b8ad-438f-a009-6c5610ff42fa/NIKE+ZOOM+VOMERO+5.png,109.97,31,160
20,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Pink,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HF5493-600,https://static.nike.com/a/images/t_default/f88abf67-88ea-4f1a-a4bb-5f648e5a741e/NIKE+ZOOM+VOMERO+5.png,109.97,31,160
21,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Yellow,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/FB9149-701,https://static.nike.com/a/images/t_default/b95b8842-6390-423f-a177-acd377cb2ff2/NIKE+ZOOM+VOMERO+5.png,109.97,31,160
22,Nike Zoom Vomero 5,Shoes,FOOTWEAR,,Orange,https://www.nike.com/t/zoom-vomero-5-shoes-MgsTqZ/HJ9123-815,https://static.nike.com/a/images/t_default/64487d67-e304-4afe-b20f-303bca3bc910/NIKE+ZOOM+VOMERO+5.png,109.97,31,160
23,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HF1553-200,https://static.nike.com/a/images/t_default/aa722273-9564-42c6-8143-a1d086ef16b6/NIKE+ZOOM+VOMERO+5.png,136.97,14,160
24,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/BV1358-003,https://static.nike.com/a/images/t_default/305a75c4-b498-4d8c-a52d-0781dac1c0af/NIKE+ZOOM+VOMERO+5.png,160,0,160
25,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/FB9149-101,https://static.nike.com/a/images/t_default/c439dab9-d549-4a05-a752-618139bca22f/NIKE+ZOOM+VOMERO+5.png,160,0,160
26,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Green,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/FJ1910-300,https://static.nike.com/a/images/t_default/24fd3181-aec3-4c83-85d1-c79960081cd1/NIKE+ZOOM+VOMERO+5.png,170,0,170
27,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/FJ4151-003,https://static.nike.com/a/images/t_default/bf7dee49-3c31-42ab-8f49-fd394d99539f/NIKE+ZOOM+VOMERO+5.png,160,0,160
28,Nike Zoom Vomero 5 SE,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zoom-vomero-5-se-mens-shoes-MgsTqZ/HF0731-007,https://static.nike.com/a/images/t_default/b32fcad3-8b1a-4a0c-876a-b32c02c3a5ac/NIKE+ZOOM+VOMERO+5.png,160,0,160
29,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HV2529-200,https://static.nike.com/a/images/t_default/049b9ed4-dc1a-47de-b447-228f176fdd2c/NIKE+ZOOM+VOMERO+5.png,170,0,170
30,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/FJ4151-004,https://static.nike.com/a/images/t_default/392e7423-0f92-4d00-9311-d96d16124c62/NIKE+ZOOM+VOMERO+5.png,160,0,160
31,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HF1553-002,https://static.nike.com/a/images/t_default/5d9bfeb8-75af-41bf-a4bd-7788d84d6a9f/NIKE+ZOOM+VOMERO+5.png,160,0,160
32,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HV0926-095,https://static.nike.com/a/images/t_default/df76294b-7c3e-49c2-85df-c39537fddeb8/NIKE+ZOOM+VOMERO+5.png,160,0,160
33,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Purple,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HQ3643-019,https://static.nike.com/a/images/t_default/7bcf6b18-b550-4f80-91f5-cfab4cd69390/NIKE+ZOOM+VOMERO+5.png,170,0,170
34,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HV2527-001,https://static.nike.com/a/images/t_default/2d2f0ff2-e5a2-490b-982b-726326cea6a6/NIKE+ZOOM+VOMERO+5.png,160,0,160
35,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Orange,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/FB9149-800,https://static.nike.com/a/images/t_default/e720656c-e773-40a8-a705-4391ec06c142/NIKE+ZOOM+VOMERO+5.png,160,0,160
36,Nike Zoom Vomero 5,Men's Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/zoom-vomero-5-mens-shoes-MgsTqZ/HF5493-200,https://static.nike.com/a/images/t_default/7eb05bd7-6323-49b8-9c31-1b9062f51888/NIKE+ZOOM+VOMERO+5.png,160,0,160
37,"Ja 2 ""Nightmare""",Basketball Shoes,FOOTWEAR,,Red,https://www.nike.com/t/ja-2-nightmare-basketball-shoes-mkEicYoS/HQ2638-600,https://static.nike.com/a/images/t_default/b595bbfb-5d37-404e-b88b-7db68aa5c3d7/JA+2+NIGHTMARE.png,130,0,130
38,"Ja 2 ""Foundation""",Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/ja-2-foundation-basketball-shoes-mkEicYoS/FD7328-001,https://static.nike.com/a/images/t_default/ac1e2295-9fec-4b20-bd4b-8bf44e149a1c/JA+2.png,120,0,120
39,Ja 2,Basketball Shoes,FOOTWEAR,,Purple,https://www.nike.com/t/ja-2-basketball-shoes-mkEicYoS/FD7328-500,https://static.nike.com/a/images/t_default/7700c2c4-18c5-4c24-83ca-bef0e7928f1b/JA+2.png,120,0,120
40,"LeBron XXII ""Crown Jewel""",Basketball Shoes,FOOTWEAR,,White,https://www.nike.com/t/lebron-xxii-crown-jewel-basketball-shoes-aNB6tabQ/FZ1094-101,https://static.nike.com/a/images/t_default/fbcfe4f4-8df3-4358-bc95-a948adbe1d38/LEBRON+XXII.png,180,0,180
41,Nike Dunk Low Retro,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/dunk-low-retro-mens-shoes-5FQWGR/DD1391-100,https://static.nike.com/a/images/t_default/b1bcbca4-e853-4df7-b329-5be3c61ee057/NIKE+DUNK+LOW+RETRO.png,115,0,115
42,Nike Dunk Low Retro,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/dunk-low-retro-mens-shoes-5FQWGR/DD1391-103,https://static.nike.com/a/images/t_default/d01ef37b-c14a-4edd-8787-534f5732294c/NIKE+DUNK+LOW+RETRO.png,115,0,115
43,Nike Air Force 1 '07,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CW2288-111,https://static.nike.com/a/images/t_default/b7d9211c-26e7-431a-ac24-b0540fb3c00f/AIR+FORCE+1+%2707.png,115,0,115
44,Nike Air Force 1 '07,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CT2302-100,https://static.nike.com/a/images/t_default/350e7f3a-979a-402b-9396-a8a998dd76ab/AIR+FORCE+1+%2707.png,115,0,115
45,Nike Air Force 1 '07,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CT2302-002,https://static.nike.com/a/images/t_default/d762c5e2-ae49-4208-99df-484594b51e5f/AIR+FORCE+1+%2707.png,115,0,115
46,Nike Air Force 1 '07,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CW2288-001,https://static.nike.com/a/images/t_default/fc4622c4-2769-4665-aa6e-42c974a7705e/AIR+FORCE+1+%2707.png,115,0,115
47,"Nike Alphafly 3 ""Eliud Kipchoge""",Men's Road Racing Shoes,FOOTWEAR,,Green,https://www.nike.com/t/alphafly-3-eliud-kipchoge-mens-road-racing-shoes-5gZBgL/HJ7041-300,https://static.nike.com/a/images/t_default/491d28ad-3220-4ab5-aab3-0aa89be6d1c6/AIR+ZOOM+ALPHAFLY+NEXT%25+3+EK.png,285,0,285
48,Nike Alphafly 3,Men's Road Racing Shoes,FOOTWEAR,,White,https://www.nike.com/t/alphafly-3-mens-road-racing-shoes-5gZBgL/FD8311-100,https://static.nike.com/a/images/t_default/626e3be8-7998-4f72-a7e1-cdf4ac5f713f/AIR+ZOOM+ALPHAFLY+NEXT%25+3.png,285,0,285
49,Nike Alphafly 3,Men's Road Racing Shoes,FOOTWEAR,,Yellow,https://www.nike.com/t/alphafly-3-mens-road-racing-shoes-5gZBgL/FD8311-700,https://static.nike.com/a/images/t_default/477abbf8-b37a-4fe6-b516-08e294a8487a/AIR+ZOOM+ALPHAFLY+NEXT%25+3.png,285,0,285
50,Nike Alphafly 3 Electric,Men's Road Racing Shoes,FOOTWEAR,,Multi-Color,https://www.nike.com/t/alphafly-3-electric-mens-road-racing-shoes-5gZBgL/FN7672-900,https://static.nike.com/a/images/t_default/5735da65-f28c-44b1-a281-868618c1c7b0/AIR+ZOOM+ALPHAFLY+NEXT%25+3+OLY.png,300,0,300
51,Nike Alphafly 3,Men's Road Racing Shoes,FOOTWEAR,,White,https://www.nike.com/t/alphafly-3-mens-road-racing-shoes-5gZBgL/FD8311-103,https://static.nike.com/a/images/t_default/f8e7b14b-5d9b-4488-ac9a-d3cdba36118c/AIR+ZOOM+ALPHAFLY+NEXT%25+3.png,285,0,285
52,"Nike Vaporfly 3 ""Eliud Kipchoge""",Men's Road Racing Shoes,FOOTWEAR,,Green,https://www.nike.com/t/vaporfly-3-eliud-kipchoge-mens-road-racing-shoes-8DD182/HJ7040-300,https://static.nike.com/a/images/t_default/1ca183a5-65ff-4482-869c-ea201de9d43b/ZOOMX+VAPORFLY+NEXT%25+3+FK+EK.png,260,0,260
53,Nike Vaporfly 3 Electric,Road Racing Shoes,FOOTWEAR,,Multi-Color,https://www.nike.com/t/vaporfly-3-electric-road-racing-shoes-8DD182/FV2305-900,https://static.nike.com/a/images/t_default/114cda05-4ca8-4d26-ab8a-0d171ec9b691/ZOOMX+VAPORFLY+NEXT%25+3+OLY.png,275,0,275
54,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,Black,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/DV4129-001,https://static.nike.com/a/images/t_default/49f0723a-abfe-4e31-b5a5-26c09ee0afe9/NIKE+ZOOMX+VAPORFLY+NEXT%25+3.png,260,0,260
55,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,White,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/DV4129-100,https://static.nike.com/a/images/t_default/1af9c87c-6e11-4bc6-ad66-648558bc49b7/NIKE+ZOOMX+VAPORFLY+NEXT%25+3.png,260,0,260
56,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,Yellow,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/DV4129-700,https://static.nike.com/a/images/t_default/1dab2f7a-bbee-4c23-b899-8e24a356763d/NIKE+ZOOMX+VAPORFLY+NEXT%25+3.png,260,0,260
57,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,Green,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/FQ8109-331,https://static.nike.com/a/images/t_default/66d0d1a9-fd2e-4df7-b032-90ed0e4bdbdc/NIKE+ZOOMX+VAPORFLY+NEXT%25+3+FK.png,270,0,270
58,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,White,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/HJ9079-100,https://static.nike.com/a/images/t_default/ff48fe6b-d0e4-4cbb-8963-0379f8d7d55d/NIKE+ZOOMX+VAPORFLY+NEXT%25+3+FK.png,260,0,260
59,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,White,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/DV4129-104,https://static.nike.com/a/images/t_default/0baf879c-5239-491d-9780-d74be43ca4f8/NIKE+ZOOMX+VAPORFLY+NEXT%25+3.png,260,0,260
60,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,White,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/HQ3450-147,https://static.nike.com/a/images/t_default/e098e0f1-4fab-4ee5-829d-176595b1ce60/NIKE+ZOOMX+VAPORFLY+NEXT%25+3.png,260,0,260
61,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,Multi-Color,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/HQ3219-902,https://static.nike.com/a/images/t_default/85cc8030-d0cd-44ce-a47e-8bff87f22c74/NIKE+ZOOMX+VAPORFLY+NEXT%25+3+FK.png,260,0,260
62,Nike Vaporfly 3,Men's Road Racing Shoes,FOOTWEAR,,White,https://www.nike.com/t/vaporfly-3-mens-road-racing-shoes-8DD182/DV4129-103,https://static.nike.com/a/images/t_default/cefcd742-091b-44ff-9c7e-d37dcb6ffb53/NIKE+ZOOMX+VAPORFLY+NEXT%25+3.png,260,0,260
63,"Nike Zoom Fly 6 ""Eliud Kipchoge""",Men's Road Running Shoes,FOOTWEAR,,White,https://www.nike.com/t/zoom-fly-6-eliud-kipchoge-mens-road-running-shoes-wn2ALjkm/HJ7038-100,https://static.nike.com/a/images/t_default/83ebf9a2-547e-493a-ab33-144b46e0ed78/ZOOM+FLY+6+EK.png,170,0,170
64,Nike Zoom Fly 6,Men's Road Running Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/zoom-fly-6-mens-road-running-shoes-wn2ALjkm/FN8454-102,https://static.nike.com/a/images/t_default/9874c755-1ebf-4106-841b-4183fad2019c/ZOOM+FLY+6.png,170,0,170
65,Nike Zoom Fly 6,Men's Road Running Shoes,FOOTWEAR,,White,https://www.nike.com/t/zoom-fly-6-mens-road-running-shoes-wn2ALjkm/FN8454-101,https://static.nike.com/a/images/t_default/edb708a6-b51d-4315-9564-5e601ca1300e/ZOOM+FLY+6.png,170,0,170
66,Nike Zoom Fly 6,Men's Road Running Shoes,FOOTWEAR,,Black,https://www.nike.com/t/zoom-fly-6-mens-road-running-shoes-wn2ALjkm/FN8454-001,https://static.nike.com/a/images/t_default/1fd217ed-772d-4491-a54e-63026e6abcc9/ZOOM+FLY+6.png,170,0,170
67,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,White,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/FQ7262-100,https://static.nike.com/a/images/t_default/7621d804-5e9b-4166-a074-1c1712006a1f/PEGASUS+PLUS.png,180,0,180
68,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,Black,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/FQ7262-002,https://static.nike.com/a/images/t_default/d6c435e3-f6f6-451a-9052-160531612392/PEGASUS+PLUS.png,180,0,180
69,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/FQ7262-400,https://static.nike.com/a/images/t_default/97565f94-62bc-4409-b529-f7f9e0a44a7b/PEGASUS+PLUS.png,180,0,180
70,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,Black,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/FQ7262-008,https://static.nike.com/a/images/t_default/2a9bd202-0260-46cd-8dfc-4e695bd92264/PEGASUS+PLUS.png,180,0,180
71,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/FQ7262-001,https://static.nike.com/a/images/t_default/78b1c276-1a6e-4048-a5c8-6f8d1747e837/PEGASUS+PLUS.png,180,0,180
72,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,White,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/HQ3451-101,https://static.nike.com/a/images/t_default/9b0bdc75-e6ca-4672-94e6-834cead36c0c/PEGASUS+PLUS.png,180,0,180
73,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,Green,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/HQ3221-325,https://static.nike.com/a/images/t_default/b9161a78-4d1f-4f11-99c3-3eb5ede79ded/PEGASUS+PLUS.png,180,0,180
74,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/FQ7262-004,https://static.nike.com/a/images/t_default/54c1b67f-328b-4eff-b796-91a948c75bb8/PEGASUS+PLUS.png,180,0,180
75,Nike Pegasus Plus,Men's Road Running Shoes,FOOTWEAR,,Purple,https://www.nike.com/t/pegasus-plus-mens-road-running-shoes-GhSwLd/FQ7262-500,https://static.nike.com/a/images/t_default/87149d3e-7d59-42b3-86ce-4e81184f8dd8/PEGASUS+PLUS.png,180,0,180
76,"Sabrina 2 ""White Noise""",Basketball Shoes,FOOTWEAR,,White,https://www.nike.com/t/sabrina-2-white-noise-basketball-shoes-vvfGFS/FQ2174-101,https://static.nike.com/a/images/t_default/4842b3c5-94e9-4a7a-b882-2f5efd6c8ac4/SABRINA+2.png,130,0,130
77,"Sabrina 2 ""Mirrored""",Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/sabrina-2-mirrored-basketball-shoes-vvfGFS/FQ2174-001,https://static.nike.com/a/images/t_default/9d83f347-7342-4284-ac39-b511b9984f53/SABRINA+2.png,130,0,130
78,"Sabrina 2 ""United""",Basketball Shoes,FOOTWEAR,,Red,https://www.nike.com/t/sabrina-2-united-basketball-shoes-vvfGFS/FQ2174-600,https://static.nike.com/a/images/t_default/87159836-57b0-4204-9bd9-4a0de0937d3c/SABRINA+2.png,130,0,130
79,"Sabrina 2 ""Retroed""",Basketball Shoes,FOOTWEAR,,Green,https://www.nike.com/t/sabrina-2-retroed-basketball-shoes-vvfGFS/HQ4344-300,https://static.nike.com/a/images/t_default/ee2a147d-b5ce-402e-8978-967c7768128b/SABRINA+2+OR.png,130,0,130
80,Sabrina 2,Basketball Shoes,FOOTWEAR,,White,https://www.nike.com/t/sabrina-2-basketball-shoes-vvfGFS/FQ2174-102,https://static.nike.com/a/images/t_default/9c391cb4-7814-4aa5-a4af-3c2efa6e68a5/SABRINA+2.png,130,0,130
81,Kobe VIII Protro,Basketball Shoes,FOOTWEAR,,White,https://www.nike.com/t/kobe-viii-protro-basketball-shoes-XhT44Q/HF9550-100,https://static.nike.com/a/images/t_default/38ab3d0f-a414-425d-93dd-bb7940434b0a/KOBE+VIII+PROTRO.png,180,0,180
82,Kobe VIII Protro,Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/kobe-viii-protro-basketball-shoes-XhT44Q/HF9550-001,https://static.nike.com/a/images/t_default/f07b707f-5c0b-4dca-8229-f1436c923b03/KOBE+VIII+PROTRO.png,180,0,180
83,Kobe VIII Protro,Basketball Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/kobe-viii-protro-basketball-shoes-XhT44Q/HF9550-002,https://static.nike.com/a/images/t_default/674fe780-08c5-4089-911f-319671808809/KOBE+VIII+PROTRO.png,180,0,180
84,Kobe VIII Protro,Basketball Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/kobe-viii-protro-basketball-shoes-XhT44Q/HF9550-400,https://static.nike.com/a/images/t_default/544fb576-65df-437f-914d-19dcd2e5350a/KOBE+VIII+PROTRO.png,180,0,180
85,Kobe VIII Protro,Basketball Shoes,FOOTWEAR,,Red,https://www.nike.com/t/kobe-viii-protro-basketball-shoes-XhT44Q/HF9550-600,https://static.nike.com/a/images/t_default/66dd0791-10f2-41cf-8cd4-93bb41c87477/KOBE+VIII+PROTRO.png,180,0,180
86,Nike Free Metcon 6,Men's Workout Shoes,FOOTWEAR,,Black,https://www.nike.com/t/free-metcon-6-mens-workout-shoes-QFCf19/FJ7127-010,https://static.nike.com/a/images/t_default/f14ec20c-3c19-4764-90a7-16f6d17df710/NIKE+FREE+METCON+6.png,120,0,120
87,Nike Free Metcon 6,Men's Workout Shoes,FOOTWEAR,,Green,https://www.nike.com/t/free-metcon-6-mens-workout-shoes-QFCf19/FJ7127-300,https://static.nike.com/a/images/t_default/e52bcdab-26d7-435f-9e89-3b66ce1f113a/NIKE+FREE+METCON+6.png,84.97,29,120
88,Nike Free Metcon 6,Men's Workout Shoes,FOOTWEAR,,White,https://www.nike.com/t/free-metcon-6-mens-workout-shoes-QFCf19/FJ7127-100,https://static.nike.com/a/images/t_default/66054c41-42b4-45f2-9352-b1cf5ee05b3b/NIKE+FREE+METCON+6.png,84.97,29,120
89,Nike Free Metcon 6,Men's Workout Shoes,FOOTWEAR,,White,https://www.nike.com/t/free-metcon-6-mens-workout-shoes-QFCf19/HM3754-100,https://static.nike.com/a/images/t_default/21a74d98-3e8b-4085-a1c4-c6889e9655af/NIKE+FREE+METCON+6+TB.png,120,0,120
